,emir,bgdes,bgblng,bgrsi,bgema,bgsma,blngbnd,ema,sma,desindic,downBand,upBand,sigma,bho20,rsi,uho21,uho5,bho21,bho5,Date,Close
2231,kuvvetli al,"[0, 0, 0]","[0, 0, 0.7226140930722124]","[0, 0.20778289810547876, 0.9805427547363031]","[0.007011372584863434, 0.9859772548302731, 0]","[0.007011372584863434, 0.9859772548302731, 0]",106.95519901541218,-0.004479134593964318,-0.004479134593964318,100.0,67.77098688155866,77.44701311844132,2.303815770686353,72.609,59.80542754736303,74.4391177662812,74.43463863168724,72.45095238095239,74.656,2014-01-31,78.12
2232,kuvvetli sat,"[0, 0.2084523129640212, 0.3957738435179894]","[0.013243281258873765, 0.9867567187411262, 0]","[0, 0.3790368271954674, 0.5524079320113315]","[0, 0, 0.6347960651084071]","[0, 0, 0.6347960651084071]",49.33783593705631,1.0739966005528032,1.0739966005528032,69.78869217589947,67.80057585555656,77.99442414444346,2.4271067354492586,72.89750000000002,55.524079320113316,76.42390720603156,77.49790380658436,72.69761904761904,74.16000000000003,2014-02-03,72.83
2233,sat,"[0, 0.22984356197352554, 0.38507821901323724]","[0.0657624529900265, 0.9342375470099735, 0]","[0, 0.08885727833096212, 1]","[1.0, 0, 0]","[1.0, 0, 0]",46.711877350498675,-0.8858938947424521,-0.8858938947424521,69.25391095066186,68.40007335917494,78.26892664082506,2.349726971821464,73.3345,62.77856804172595,74.48601606552434,73.60012217078189,73.14619047619048,75.098,2014-02-04,73.01
2234,al,"[0, 0.3631142310146788, 0.3184428844926606]","[0.14309733166032146, 0.8569026683396785, 0]","[0, 0.8356444066354737, 0]","[0.665823030874777, 0, 0]","[0.665823030874777, 0, 0]",42.84513341698393,-0.5898485580308801,-0.5898485580308801,65.92214422463303,68.81577816679746,78.06822183320256,2.2029627777155016,73.44200000000002,44.10888983411316,73.69012504980043,73.10027649176955,73.31047619047621,74.99199999999998,2014-02-05,72.78
2235,al,"[0, 0.08066581306017895, 0.4596670934699105]","[0, 0.9261269354335466, 0.07387306456645333]","[0, 0.7857265692175404, 0]","[0.42210532879693785, 0.15578934240612433, 0]","[0.42210532879693785, 0.15578934240612433, 0]",53.69365322832267,-0.37394053371946256,-0.37394053371946256,72.98335467349553,69.48810133289201,77.704898667108,1.9563803176704733,73.5965,45.35683576956149,73.19937134647667,72.8254308127572,73.42142857142858,74.52,2014-02-06,73.9
2236,al,"[0, 0.9602649006622531, 0.019867549668873465]","[0.22999706480165813, 0.7700029351983418, 0]","[0, 0.6948081264108353, 0]","[0, 0.8395118450255992, 0.08024407748720043]","[0, 0.8395118450255992, 0.08024407748720043]",38.500146759917094,0.1357630760061994,0.1357630760061994,50.99337748344367,70.13949706380447,77.41350293619548,1.7319061600930985,73.77649999999998,47.62979683972912,73.57716130670984,73.71292438271604,73.55761904761907,74.242,2014-02-07,72.94
2237,al,"[0, 0.9072847682119217, 0.046357615894039125]","[0.27877880142072814, 0.7212211985792719, 0]","[0, 0.5571115973741783, 0.10722100656455424]","[0.19544679063698067, 0.6091064187260387, 0]","[0.19544679063698067, 0.6091064187260387, 0]",36.0610599289636,-0.1731451185723074,-0.1731451185723074,52.317880794701956,70.76198230771581,77.19001769228419,1.530484615373424,73.976,51.07221006564554,73.23359393544473,73.06044881687242,73.78238095238095,74.128,2014-02-10,73.08
2238,al,"[0.053078556263270966, 0.8938428874734581, 0]","[0.29934962228039425, 0.7006503777196058, 0]","[0, 0.5651264167393202, 0.08718395815169941]","[0.09237811145168544, 0.8152437770966291, 0]","[0.09237811145168544, 0.8152437770966291, 0]",35.03251888598029,-0.08183720494288592,-0.08183720494288592,47.34607218683645,70.94581562163485,77.26618437836517,1.5048497039834068,74.10600000000002,50.871839581516994,73.1507736761363,73.06893647119341,73.92666666666666,73.092,2014-02-11,73.16
2239,al,"[0.06369426751592443, 0.8726114649681511, 0]","[0.32798816898920846, 0.6720118310107915, 0]","[0, 0.7851672321861355, 0]","[0.02116528628476194, 0.9576694274304761, 0]","[0.02116528628476194, 0.9576694274304761, 0]",33.600591550539576,-0.01875019790014676,-0.01875019790014676,46.81528662420378,71.01193616716189,77.25606383283811,1.4866970632562433,74.134,45.37081919534661,73.15574865469027,73.13699845679012,74.05714285714286,73.142,2014-02-12,73.11
2240,al,"[0, 0.6815286624203861, 0.15923566878980694]","[0, 0.998535741536733, 0.0014642584632670718]","[0, 0.9957333333333341, 0]","[0.02752040590790547, 0.9449591881841891, 0]","[0.02752040590790547, 0.9449591881841891, 0]",50.073212923163354,-0.024380159574647564,-0.024380159574647564,57.96178343949035,71.08227207415227,77.22872792584778,1.4634418694513147,74.15550000000002,39.89333333333335,73.13108026245531,73.10670010288067,74.08761904761907,73.172,2014-02-13,74.16
2241,al,"[0, 0.707006369426756, 0.146496815286622]","[0, 0.977171381477738, 0.022828618522262048]","[0, 0.6418848167539275, 0]","[0, 0.47338838721241416, 0.2633058063937929]","[0, 0.47338838721241416, 0.2633058063937929]",51.1414309261131,0.2906404249373651,0.2906404249373651,57.3248407643311,71.0084780750436,77.05352192495639,1.439296154741141,74.03099999999998,48.95287958115181,73.68588992485687,73.97653034979423,74.1057142857143,73.23800000000001,2014-02-14,74.1
2242,al,"[0, 0.6985138004246277, 0.1507430997876861]","[0, 0.953839442617051, 0.04616055738294904]","[0, 0.50159901599016, 0.2460024600246001]","[0, 0.7057104137916855, 0.14714479310415723]","[0, 0.7057104137916855, 0.14714479310415723]",52.30802786914745,0.16242036505322233,0.16242036505322233,57.537154989384305,70.95843943771715,77.00256056228285,1.4390764582299236,73.98049999999998,52.460024600246,73.90918457321837,74.07160493827159,74.03714285714284,73.28999999999998,2014-02-18,74.12
2243,al,"[0.16772823779193188, 0.6645435244161362, 0]","[0.45669460676857004, 0.5433053932314299, 0]","[0, 0.777498252969952, 0]","[0, 0.8527960927615779, 0.07360195361921108]","[0, 0.8527960927615779, 0.07360195361921108]",27.165269661571497,0.08124280800748808,0.08124280800748808,41.613588110403406,70.98542494867195,77.00257505132805,1.4326547863466994,73.994,45.5625436757512,74.02285955824767,74.10410236625516,73.98619047619047,73.52199999999998,2014-02-19,72.62
2244,al,"[0, 0.8259023354564801, 0.08704883227175998]","[0.06984256979685924, 0.9301574302031408, 0]","[0, 0.6076161462300073, 0]","[0.45931646030193607, 0.08136707939612792, 0]","[0.45931646030193607, 0.08136707939612792, 0]",46.50787151015704,-0.406905647936199,-0.406905647936199,54.352441613588,71.02989674070756,77.02910325929247,1.4283825044249774,74.02950000000001,49.80959634424982,73.2664156788004,72.8595100308642,74.0,73.72999999999998,2014-02-20,73.82
2245,al,"[0, 0.32438478747204047, 0.33780760626397976]","[0, 0.6198238381728484, 0.3801761618271516]","[0, 0.8581995812979747, 0]","[0, 0.8420633041795483, 0.07896834791022586]","[0, 0.8420633041795483, 0.07896834791022586]",69.00880809135758,0.08716630486645728,0.08716630486645728,66.89038031319899,71.07039996083405,76.99660003916595,1.411000018650454,74.0335,43.54501046755063,73.56491702846685,73.65208333333331,73.96238095238095,73.622,2014-02-21,75.16
2246,kuvvetli sat,"[0, 0, 0.6420581655480961]","[0, 0.039070267104975756, 0.9609297328950243]","[0, 0.6760942760942754, 0]","[0, 0.1380385073637904, 0.4309807463181048]","[0, 0.1380385073637904, 0.4309807463181048]",98.04648664475121,0.4757222370644598,0.4757222370644598,82.10290827740481,71.3265233082313,76.6234766917687,1.261179377032717,73.975,31.902356902356885,74.42501078762689,74.90073302469135,74.02333333333334,73.764,2014-02-24,76.52
2247,kuvvetli sat,"[0, 0, 0.6935123042505587]","[0, 0.015537547061368855, 0.9844624529386311]","[0, 0.012358133669611106, 1]","[0, 0, 0.622858320559754]","[0, 0, 0.622858320559754]",99.22312264693157,0.6875192364444871,0.6875192364444871,84.67561521252793,70.97579024779013,76.79520975220989,1.385576072480894,73.88550000000002,64.69104665825972,75.55466183351436,76.24218106995885,74.03142857142856,73.96399999999998,2014-02-25,76.75
2248,kuvvetli al,"[0, 0, 0]","[0, 0, 0]","[0, 0, 1]","[0, 0.16976288400384235, 0.41511855799807884]","[0, 0.16976288400384235, 0.41511855799807884]",119.81376210596146,0.4582133442036849,0.4582133442036849,100.0,70.88875884977965,77.19124115022035,1.500591023914455,74.04,69.26454445664098,76.19920692328601,76.6574202674897,74.01095238095238,74.44800000000002,2014-02-26,78.44
2249,kuvvetli al,"[0, 0, 0]","[0, 0, 0.47141700850488777]","[0, 0, 1]","[0, 0, 0.6592086272562191]","[0, 0, 0.6592086272562191]",110.4732176467416,0.7276431848281533,0.7276431848281533,100.0,70.51323562548407,77.90576437451595,1.7601258926266428,74.2095,71.78924259055978,77.4074776999455,78.13512088477366,74.16904761904762,74.97399999999998,2014-02-27,78.68
2250,kuvvetli sat,"[0, 0, 0.9448441247002393]","[0, 0.029741525385010164, 0.9702584746149898]","[0, 0, 1]","[0, 0.11645551157643023, 0.4417722442117849]","[0, 0.11645551157643023, 0.4417722442117849]",98.51292373074949,0.4876340348956063,0.4876340348956063,97.24220623501196,70.15072037871478,78.57527962128522,2.0058474387072467,74.363,73.45041322314044,78.093641685269,78.58127572016461,74.41095238095238,76.138,2014-02-28,78.45
2251,kuvvetli al,"[0, 0, 0]","[0, 0.10098246424533841, 0.8990175357546616]","[0, 0, 1]","[0, 0.6774292790726263, 0.16128536046368683]","[0, 0.6774292790726263, 0.16128536046368683]",94.95087678773308,0.17802890997107568,0.17802890997107568,100.0,70.00405104757743,79.17294895242259,2.1830709297250355,74.58850000000002,82.03125000000003,78.2857956785063,78.46382458847738,74.56857142857143,77.11,2014-03-03,78.71
2252,kuvvetli al,"[0, 0, 0]","[0, 0, 0.05250241120855221]","[0, 0, 1]","[0, 0.7350330364111671, 0.13248348179441644]","[0, 0.7350330364111671, 0.13248348179441644]",118.77349182028584,0.14623701608890372,0.14623701608890372,100.0,70.09637568071925,79.47862431928077,2.233868723467028,74.78750000000002,79.66850828729281,78.51453330284113,78.66077031893003,74.77238095238097,77.768,2014-03-04,81.24
2253,kuvvetli al,"[0, 0, 0]","[0, 0, 0.5288639451463948]","[0, 0, 1]","[0, 0, 0.7408459993422915]","[0, 0, 0.7408459993422915]",109.33497771041054,0.8177555938130894,0.8177555938130894,100.0,69.35394915700414,80.28005084299588,2.6014527823789857,74.81700000000002,80.06500541711806,79.98414769836795,80.80190329218104,74.97428571428574,78.20599999999997,2014-03-05,81.3
2254,kuvvetli sat,"[0, 0, 0.9977168949771712]","[0, 0, 0.9928653381552982]","[0, 0, 1]","[0, 0.06704907259918355, 0.4664754637004082]","[0, 0.06704907259918355, 0.4664754637004082]",100.1413644924974,0.514901774668715,0.514901774668715,99.88584474885856,69.2020639271488,81.27293607285122,2.8740171775481964,75.23750000000003,84.71391972672923,80.69367590022837,81.20857767489709,75.12285714285716,79.104,2014-03-06,81.29
2255,kuvvetli sat,"[0, 0, 0.7876712328767135]","[0, 0.26361641233537514, 0.7363835876646249]","[0, 0, 1]","[0, 0.5419977291816256, 0.2290011354091872]","[0, 0.5419977291816256, 0.2290011354091872]",86.81917938323124,0.2527744762564197,0.2527744762564197,89.38356164383568,69.24501309937841,82.05898690062162,3.050946143153145,75.65200000000002,83.30223880597012,81.01522320892876,81.26799768518518,75.52619047619048,79.676,2014-03-07,80.37
2256,kuvvetli sat,"[0, 0, 0.7945205479452077]","[0, 0.34642334101222727, 0.6535766589877727]","[0, 0, 1]","[0.17614946032984308, 0.6477010793403138, 0]","[0.17614946032984308, 0.6477010793403138, 0]",82.67883294938864,-0.15604973146838574,-0.15604973146838574,89.72602739726038,69.46389172534947,82.69110827465056,3.1493372736431233,76.07750000000001,83.69259606373015,80.667308733526,80.51125900205761,75.92047619047621,80.19800000000002,2014-03-10,80.4
2257,kuvvetli al,"[0, 0, 0]","[0, 0.1275283216575599, 0.8724716783424401]","[0, 0, 1]","[0.1276266235835518, 0.7447467528328964, 0]","[0.1276266235835518, 0.7447467528328964, 0]",93.623583917122,-0.1130636466392616,-0.1130636466392616,100.0,69.76582759990764,83.03617240009234,3.1596059048058853,76.40100000000002,77.00950734658602,80.5231716713306,80.41010802469134,76.28190476190477,80.58200000000002,2014-03-11,82.19
2258,kuvvetli al,"[0, 0, 0]","[0, 0.10359911490925555, 0.8964008850907444]","[0, 0, 1]","[0, 0.1383708123202699, 0.43081459383986503]","[0, 0.1383708123202699, 0.43081459383986503]",94.82004425453722,0.4626934092525517,0.4626934092525517,100.0,69.9400040704,83.60799592960002,3.2542837760000047,76.774,88.51485148514854,81.42195165247584,81.88464506172839,76.59142857142858,80.92,2014-03-12,82.9
2259,kuvvetli sat,"[0, 0.003891050583662263, 0.4980544747081689]","[0, 0.5594964160276495, 0.44050358397235045]","[0, 0, 1]","[0, 0.06308276133939225, 0.46845861933030386]","[0, 0.06308276133939225, 0.46845861933030386]",72.02517919861752,0.5031229646604061,0.5031229646604061,74.90272373540844,70.2136660489328,84.2453339510672,3.340873310032007,77.2295,89.14873713751172,82.21893850653301,82.72206147119341,77.03190476190477,81.11,2014-03-13,80.32
2260,kuvvetli sat,"[0, 0, 0.739299610894941]","[0, 0.4287349341383836, 0.5712650658616164]","[0, 0, 1]","[0.5456286977074182, 0, 0]","[0.5456286977074182, 0, 0]",78.56325329308082,-0.4833691320952767,-0.4833691320952767,86.96498054474705,70.9884498711111,84.44455012888893,3.2038333947090067,77.71650000000002,88.4691848906561,81.19500107653971,80.71163194444443,77.49952380952381,81.42999999999998,2014-03-14,81.56
2261,kuvvetli sat,"[0, 0, 0.739299610894941]","[0, 0.4742348019859617, 0.5257651980140383]","[0, 0, 1]","[0, 0.966148752429119, 0.016925623785440467]","[0, 0.966148752429119, 0.016925623785440467]",76.28825990070192,0.01817806240779873,0.01817806240779873,86.96498054474705,71.45236981687599,84.70163018312405,3.1545858014876336,78.07700000000001,66.84397163120565,81.3918142215428,81.4099922839506,77.84047619047621,81.236,2014-03-17,81.56
2262,kuvvetli sat,"[0, 0, 0.9377431906614777]","[0, 0.3553446240115062, 0.6446553759884938]","[0, 0, 1]","[0, 0.9182868412619648, 0.040856579369017605]","[0, 0.9182868412619648, 0.040856579369017605]",82.23276879942469,0.0438798273525407,0.0438798273525407,96.88715953307388,72.03582256482764,84.85817743517238,3.05294163579636,78.447,69.56875508543528,81.4825026314952,81.52638245884773,78.24285714285716,81.47399999999998,2014-03-18,82.58
2263,sat,"[0, 0, 0.8404669260700374]","[0, 0.47410321168400205, 0.525896788315998]","[0, 0.011320754716981582, 1]","[0, 0.4016767588162222, 0.2991616205918889]","[0, 0.4016767588162222, 0.2991616205918889]",76.2948394157999,0.32129856353155617,0.32129856353155617,92.02334630350187,72.62106501422261,85.01893498577738,2.9518738027511318,78.82,64.71698113207546,82.07429042823799,82.39558899176954,78.59523809523809,81.706,2014-03-19,82.08
2264,sat,"[0, 0, 0.6731517509727613]","[0, 0.6333556434583368, 0.3666443565416631]","[0, 0, 1]","[0, 0.913696425385897, 0.04315178730705148]","[0, 0.913696425385897, 0.04315178730705148]",68.33221782708316,0.04634487287555089,0.04634487287555089,83.65758754863806,73.8508537287527,84.63514627124731,2.567688700593961,79.243,67.13532513181013,82.07736911889398,82.12371399176953,78.99904761904762,81.78399999999998,2014-03-20,81.22
2265,sat,"[0, 0, 0.5038910505836555]","[0, 0.8613064315288901, 0.13869356847110992]","[0, 0, 1]","[0.28564473204790364, 0.42871053590419267, 0]","[0.28564473204790364, 0.42871053590419267, 0]",56.934678423555496,-0.2530509241865815,-0.2530509241865815,75.19455252918277,75.1447714492537,84.28722855074625,2.1767755003553697,79.71599999999998,65.57939914163087,81.615062241059,81.36201131687241,79.37809523809524,81.61999999999998,2014-03-21,80.35
2266,al,"[0, 0.9533073929961128, 0.023346303501943597]","[0.5702036256886843, 0.4297963743113156, 0]","[0, 0.19020408163265273, 1]","[0.4774757513711506, 0.04504849725769879, 0]","[0.4774757513711506, 0.04504849725769879, 0]",21.489818715565786,-0.4229928530272673,-0.4229928530272673,51.16731517509718,76.21720664159997,83.9547933584,1.8422825516190515,80.08599999999998,60.24489795918368,80.93292083656637,80.5099279835391,79.78761904761903,81.8,2014-03-24,77.88
2267,al,"[0, 0.7470817120622602, 0.12645914396886992]","[0.5376334953869325, 0.4623665046130675, 0]","[0, 0.7680830972615678, 0]","[1.0, 0, 0]","[1.0, 0, 0]",23.118325230653376,-0.9771572712186156,-0.9771572712186156,56.3229571984435,76.74546388504956,83.94553611495041,1.7143029118811566,80.34549999999999,45.797922568460805,79.28673803253548,78.30958076131687,80.09857142857142,81.55799999999998,2014-03-25,78.41
2268,al,"[0.11867704280155636, 0.7626459143968873, 0]","[0.9955982852507691, 0.004401714749230953, 0]","[0, 0.8738461538461544, 0]","[0.4396155716635846, 0.12076885667283073, 0]","[0.4396155716635846, 0.12076885667283073, 0]",0.2200857374615476,-0.4295735523920001,-0.4295735523920001,44.06614785992218,77.13557149374711,83.69142850625289,1.560918336310898,80.4135,36.84615384615386,78.8139871326389,78.3844135802469,80.22809523809524,80.822,2014-03-26,77.15
2269,al,"[0.046692607003892876, 0.9066147859922142, 0]","[0.8472102200451996, 0.15278977995480034, 0]","[0, 0.9739644970414196, 0]","[0.5831199186994259, 0, 0]","[0.5831199186994259, 0, 0]",7.639488997740017,-0.569799868549552,-0.569799868549552,47.665369649805356,76.98320432724336,84.00979567275664,1.6729979394079235,80.4965,39.34911242603549,77.91673916896107,77.34693930041152,80.31809523809524,79.98799999999999,2014-03-27,77.52
2270,al,"[0, 0.6575875486381344, 0.17120622568093283]","[0.4862214902926032, 0.5137785097073968, 0]","[0, 0.9353535353535358, 0]","[0.2255100325124334, 0.5489799349751332, 0]","[0.2255100325124334, 0.5489799349751332, 0]",25.68892548536984,-0.22035876800227072,-0.22035876800227072,58.56031128404664,76.74643686513816,84.11756313486184,1.7550300642199244,80.432,38.383838383838395,77.70281118569774,77.48245241769547,80.33714285714288,79.002,2014-03-28,78.64
2271,al,"[0, 0.7315175097276275, 0.1342412451361862]","[0.5251728825148375, 0.47482711748516243, 0]","[0, 0.9943661971830974, 0]","[0, 0.43673534600127006, 0.28163232699936497]","[0, 0.43673534600127006, 0.28163232699936497]",23.741355874258122,0.23030641080232786,0.23030641080232786,56.71206225680931,76.7104445041664,84.03755549583363,1.7445502361112426,80.37400000000002,39.859154929577436,78.20815809537051,78.43846450617283,80.29333333333334,78.26199999999999,2014-03-31,78.45
2272,al,"[0, 0.43968871595330883, 0.2801556420233456]","[0.3204678918101604, 0.6795321081898397, 0]","[0, 0.8752402069475247, 0]","[0, 0.7525711077979613, 0.12371444610101937]","[0, 0.7525711077979613, 0.12371444610101937]",33.97660540949198,0.10116818033459653,0.10116818033459653,64.00778210116728,76.69046231901733,84.07653768098268,1.7585893718965122,80.3835,36.881005173688116,78.33856304394524,78.43973122427984,80.29142857142858,77.91999999999999,2014-04-01,79.2
2273,al,"[0, 0.05836575875486347, 0.47081712062256825]","[0.05140628022369924, 0.9485937197763008, 0]","[0, 0.715910837817064, 0]","[0, 0.3596566410261988, 0.3201716794869006]","[0, 0.3596566410261988, 0.3201716794869006]",47.42968598881504,0.2618221818809445,0.2618221818809445,73.54085603112841,76.66472710277743,84.07627289722261,1.7646537605821841,80.37050000000002,32.8977709454266,78.80306336338654,79.06488554526749,80.29142857142858,78.03399999999998,2014-04-02,80.18
2274,sat,"[0, 0.0894941634241286, 0.4552529182879357]","[0.04590572668386628, 0.9540942733161337, 0]","[0, 0.8003577817531291, 0]","[0, 0, 0.5384866041964159]","[0, 0, 0.5384866041964159]",47.704713665806686,0.4403504327750341,0.4403504327750341,72.76264591439678,76.59793399065657,83.93906600934343,1.747888575877825,80.2685,44.99105545617177,79.54552919685459,79.98587962962962,80.31476190476192,78.192,2014-04-03,80.1
2275,al,"[0, 0.8365758754863808, 0.08171206225680962]","[0.5596374869065402, 0.4403625130934598, 0]","[0, 0.8527472527472526, 0]","[0, 0.4419756334599685, 0.27901218327001576]","[0, 0.4419756334599685, 0.27901218327001576]",22.01812565467299,0.22816377361105825,0.22816377361105825,54.08560311284048,76.58068467748673,83.84431532251327,1.729435867863458,80.2125,43.681318681318686,79.84450855149181,80.07267232510287,80.26428571428572,78.798,2014-04-04,78.18
2276,kuvvetli al,"[0.33463035019455245, 0.33073929961089504, 0]","[0.0, 0, 0]","[0, 0.865454545454547, 0]","[0.47071407768594564, 0.05857184462810868, 0]","[0.47071407768594564, 0.05857184462810868, 0]",-4.90932063906981,-0.4599616836757861,-0.4599616836757861,33.268482490272376,76.4077342125797,83.89826578742031,1.7834598987715746,80.153,43.363636363636324,78.94697943058937,78.48701774691358,80.20714285714288,79.31400000000002,2014-04-07,76.04
2277,al,"[0.04863813229571989, 0.9027237354085602, 0]","[0.6056726676082489, 0.39432733239175105, 0]","[0, 0.6605042016806731, 0]","[0.9620370612605684, 0, 0]","[0.9620370612605684, 0, 0]",19.716366619587554,-0.9400615095925532,-0.9400615095925532,47.568093385214006,75.86054749860254,84.22645250139746,1.9918821435226048,80.04350000000002,31.51260504201683,77.37949052193824,76.43942901234568,80.05904761904762,79.22200000000002,2014-04-08,77.51
2278,al,"[0, 0.6035242290748886, 0.19823788546255572]","[0.1363950741659275, 0.8636049258340726, 0]","[0.23042836041358897, 0.5078286558345644, 0]","[0.12974311885528822, 0.7405137622894236, 0]","[0.12974311885528822, 0.7405137622894236, 0]",43.180246291703625,-0.12677943198002595,-0.12677943198002595,59.911894273127785,75.6794558451205,83.97154415487951,1.974306740418812,79.8255,27.69571639586411,77.44986327971665,77.32308384773663,79.85285714285716,78.74,2014-04-09,79.26
2279,al,"[0.5607235142118863, 0, 0]","[0.7168141005899593, 0.2831858994100407, 0]","[0, 0.8756183745583044, 0]","[0, 0, 0.6146953602898866]","[0, 0, 0.6146953602898866]",14.159294970502033,0.5026705693680071,0.5026705693680071,21.96382428940569,75.78088857682641,83.40211142317358,1.8145768681778984,79.5915,36.89045936395761,78.42591739359494,78.92858796296295,79.71523809523809,78.402,2014-04-10,76.86
2280,kuvvetli al,"[1.0, 0, 0]","[0.8983916695659238, 0.10160833043407629, 0]","[0, 0.7450432468396525, 0]","[0.39437829237284283, 0.2112434152543143, 0]","[0.39437829237284283, 0.2112434152543143, 0]",5.080416521703814,-0.3853696160029045,-0.3853696160029045,0.0,75.44741962839565,83.37158037160438,1.8867049388592232,79.40950000000002,46.37391882900869,77.58155017155846,77.19618055555556,79.57571428571428,78.21799999999998,2014-04-11,75.85
2281,kuvvetli al,"[0.798581560283686, 0, 0]","[0.6543928023028827, 0.34560719769711745, 0]","[0, 0.7363636363636357, 0]","[0.5954886611574852, 0, 0]","[0.5954886611574852, 0, 0]",17.280359884855873,-0.5818860751782751,-0.5818860751782751,10.0709219858157,75.14644890136155,83.32655109863845,1.9476433803040285,79.23649999999998,46.59090909090911,76.6478711574828,76.06598508230452,79.28809523809524,77.57000000000002,2014-04-14,76.56
2282,al,"[1.0, 0, 0]","[0.8155387921860554, 0.1844612078139445, 0]","[0, 0.9316062176165804, 0]","[0.13403622933340792, 0.7319275413331842, 0]","[0.13403622933340792, 0.7319275413331842, 0]",9.223060390697226,-0.13097447609986546,-0.13097447609986546,0.0,74.92789278372,82.97410721627999,1.9157653410857127,78.95100000000002,41.70984455958549,76.60048965099698,76.46951517489711,79.07523809523808,77.104,2014-04-15,75.67
2283,al,"[0.4024896265560178, 0.19502074688796442, 0]","[0.23056209579945317, 0.7694379042005468, 0]","[0, 0.6792478173270657, 0]","[0.31091110567095537, 0.3781777886580892, 0]","[0.31091110567095537, 0.3781777886580892, 0]",38.47189521002734,-0.3038090476089934,-0.3038090476089934,29.87551867219911,74.92327583862006,82.47872416137992,1.7989162673237746,78.70100000000002,48.018804566823356,76.09875503526331,75.79494598765432,78.83714285714284,77.208,2014-04-16,77.83
2284,al,"[0.7980636237897639, 0, 0]","[0.5921426936271764, 0.4078573063728236, 0]","[0, 0.8401038286826724, 0]","[0, 0, 0.5503609798398374]","[0, 0, 0.5503609798398374]",20.392865318641178,0.45006076988047994,0.45006076988047994,10.096818810511808,75.05308654282881,81.65791345717115,1.5725778367481773,78.35549999999998,43.99740428293319,77.03226947703308,77.48233024691356,78.55666666666666,76.84,2014-04-17,76.4
2285,al,"[0.3471645919778703, 0.3056708160442594, 0]","[0.03736909072202508, 0.9626309092779749, 0]","[0, 0.6984802431610939, 0]","[0.12197459795399995, 0.7560508040920001, 0]","[0.12197459795399995, 0.7560508040920001, 0]",48.131545463898746,-0.11918836529471832,-0.11918836529471832,32.641770401106484,75.11911052833571,81.16688947166429,1.4399473674591825,78.143,47.53799392097265,76.69133985706426,76.57215149176955,78.33047619047619,76.554,2014-04-21,78.03
2286,al,"[0.009681881051176617, 0.9806362378976468, 0]","[0, 0.5140348704762977, 0.48596512952370235]","[0, 0.8317693612210286, 0]","[0, 0.10552687629508285, 0.4472365618524586]","[0, 0.10552687629508285, 0.4472365618524586]",74.29825647618512,0.36573020021258174,0.36573020021258174,49.51590594744117,75.12813842412689,80.67586157587311,1.3208864647014815,77.902,44.205765969474285,77.41316640472569,77.77889660493827,78.06,76.46199999999997,2014-04-22,79.25
2287,al,"[0.18948824343015447, 0.6210235131396911, 0]","[0, 0.7151816352803979, 0.2848183647196021]","[0, 0.7260096930533121, 0]","[0, 0, 0.7251500086646572]","[0, 0, 0.7251500086646572]",64.2409182359801,0.5929954759391336,0.5929954759391336,40.52558782849228,74.92803822214428,80.64396177785572,1.3609341799312935,77.786,46.8497576736672,78.4036158923736,78.99661136831273,77.90809523809524,76.898,2014-04-23,78.6
2288,al,"[0, 0.5656984785615555, 0.21715076071922226]","[0, 0.22748588501965686, 0.7725141149803432]","[0, 0.6988835725677837, 0]","[0, 0.6368517475517927, 0.18157412622410363]","[0, 0.6368517475517927, 0.18157412622410363]",88.62570574901716,0.14848325741148471,0.14848325741148471,60.85753803596111,74.98659123686191,80.72240876313809,1.3656708395895631,77.8545,47.52791068580541,78.50950928374077,78.65799254115225,77.85571428571428,77.436,2014-04-24,80.07
2289,al,"[0.4605809128630702, 0.07883817427385964, 0]","[0.08072061862477156, 0.9192793813752285, 0]","[0, 0.7547987616099072, 0]","[0, 0, 0.8016490032930255]","[0, 0, 0.8016490032930255]",45.96396906876142,0.4753742322438797,0.4753742322438797,26.97095435684649,74.84122831964125,80.88677168035876,1.4394150858851251,77.86399999999998,46.13003095975232,79.35095035623348,79.82632458847736,77.88999999999999,78.02199999999998,2014-04-25,77.62
2290,al,"[0.424619640387276, 0.15076071922544798, 0]","[0.08611062148339514, 0.9138893785166049, 0]","[0, 0.400316957210778, 0.4992076069730551]","[0.4483020347699835, 0.10339593046003302, 0]","[0.4483020347699835, 0.10339593046003302, 0]",45.69446892583024,-0.43806159297759006,-0.43806159297759006,28.7690179806362,74.99062799314336,81.02937200685662,1.437796193741255,78.00999999999998,54.99207606973055,78.41759477198994,77.97953317901235,77.96904761904761,78.47,2014-04-28,77.75
2291,al,"[0.44674965421853424, 0.10650069156293157, 0]","[0.11478943805057767, 0.8852105619494224, 0]","[0, 0.4357588357588355, 0.4106029106029112]","[0.2842162113729031, 0.4315675772541938, 0]","[0.2842162113729031, 0.4315675772541938, 0]",44.260528097471116,-0.27772393754123925,-0.27772393754123925,27.66251728907329,75.00949700374024,81.02050299625974,1.4311919029808309,78.01499999999999,54.10602910602911,78.05761719885811,77.77989326131687,77.99142857142857,78.714,2014-04-29,77.67
