,emir,bgdes,bgblng,bgrsi,bgema,bgsma,blngbnd,ema,sma,desindic,downBand,upBand,sigma,bho20,rsi,uho21,uho5,bho21,bho5,Date,Close
10,al,"[0, 0.8135922330097085, 0.09320388349514573]","[0.42133169871391973, 0.5786683012860803, 0]","[0, 0.7509616938742519, 0]","[1.0, 0, 0]","[1.0, 0, 0]",28.933415064304015,-0.1349838788952784,-0.1349838788952784,54.66019417475729,14.84903338908488,17.212966610915124,0.5628412432929153,16.031000000000002,46.2259576531437,15.778724233833547,15.643740354938268,16.031000000000002,16.106599999999997,2005-03-15,15.533
11,al,"[0, 0.5533980582524256, 0.22330097087378717]","[0.2820499554690201, 0.7179500445309799, 0]","[0, 0.8088617504305614, 0]","[0.7147271574000325, 0, 0]","[0.7147271574000325, 0, 0]",35.897502226548994,-0.09647664405765256,-0.09647664405765256,61.16504854368936,14.831873316909947,17.158293349756722,0.5539095316301831,15.995083333333335,44.77845623923597,15.646225872452714,15.549749228395061,15.995083333333335,15.959999999999996,2005-03-16,15.667
12,kuvvetli al,"[0.9417475728155335, 0, 0]","[0.0, 0, 0]","[0, 0.8274558413387055, 0]","[0.08671786860235034, 0.8265642627952993, 0]","[0.08671786860235034, 0.8265642627952993, 0]",-16.06653284151206,-0.011705514273476323,-0.011705514273476323,2.9126213592233268,14.829966197530803,17.089110725546114,0.5378915542893603,15.959538461538461,44.31360396653236,15.657427607894876,15.6457220936214,15.959538461538461,15.88,2005-03-17,14.467
13,kuvvetli al,"[1.0, 0, 0]","[0.5641817887636512, 0, 0]","[0, 0.7821493624772315, 0]","[1.0, 0, 0]","[1.0, 0, 0]",-7.002087603757838,-0.35381997739721704,-0.35381997739721704,0.0,14.589005570313539,17.288280143972173,0.6426844222996744,15.938642857142856,45.44626593806921,15.015530368343716,14.6617103909465,15.938642857142856,15.7734,2005-03-18,14.4
14,kuvvetli al,"[1.0, 0, 0]","[0.9871937270998924, 0, 0]","[0, 0.5797570850202427, 0.050607287449393114]","[0.6831202291387982, 0, 0]","[0.6831202291387982, 0, 0]",-0.20575240412694568,-0.2417015840334713,-0.2417015840334713,0.0,14.333202737876586,17.347863928790087,0.7177764740270233,15.840533333333333,50.50607287449393,14.68362673835446,14.441925154320991,15.840533333333333,15.4134,2005-03-21,14.327
15,kuvvetli al,"[0.5579439252336439, 0, 0]","[0.5832603135955021, 0.41673968640449793, 0]","[0.4987506246876574, 0.40049975012493705, 0]","[0.415029208587399, 0.16994158282520194, 0]","[0.415029208587399, 0.16994158282520194, 0]",20.836984320224897,-0.1468456252015784,-0.1468456252015784,22.102803738317803,14.12086743655564,17.38013256344436,0.7760155064020756,15.7505,25.012493753123426,14.491328006888821,14.344482381687241,15.7505,15.1334,2005-03-22,14.8
16,al,"[0.7448598130841123, 0, 0]","[0.6511992996521054, 0.34880070034789457, 0]","[0.27619047619047876, 0.4895238095238085, 0]","[0, 0.947332828323805, 0.026333585838097487]","[0, 0.947332828323805, 0.026333585838097487]",17.440035017394727,0.06464697897292204,0.06464697897292204,12.757009345794385,14.02861075446954,17.304918657295165,0.780073310196577,15.666764705882352,27.238095238095212,14.657768787487983,14.722415766460905,15.666764705882352,14.878800000000002,2005-03-23,14.6
17,al,"[0.4336448598130839, 0.13271028037383217, 0]","[0.41155118733327206, 0.5884488126667279, 0]","[0.2643303450149393, 0.4942678619940243, 0]","[0.022314495422810474, 0.955371009154379, 0]","[0.022314495422810474, 0.955371009154379, 0]",29.422440633336397,-0.007895314266129105,-0.007895314266129105,28.317757009345804,13.952691701295619,17.284530520926598,0.7932949570549962,15.618611111111116,27.35669654985061,14.626618951097406,14.618723636831277,15.618611111111116,14.7322,2005-03-24,14.933
18,al,"[0.37102803738317713, 0.2579439252336458, 0]","[0.3427521881250075, 0.6572478118749925, 0]","[0.26433034501494107, 0.49426786199402356, 0]","[0, 0.9289218233700076, 0.03553908831499617]","[0, 0.9289218233700076, 0.03553908831499617]",32.86239059374962,0.08724579740646378,0.08724579740646378,31.448598130841145,13.91657872196009,17.213421278039913,0.7849625133523386,15.565,27.35669654985059,14.79182441864292,14.879070216049385,15.565,14.5188,2005-03-28,15.0
19,al,"[0.6822429906542056, 0, 0]","[0.5332536877322461, 0.4667463122677538, 0]","[0, 0.6907801418439726, 0]","[0, 0.9395290140025708, 0.030235492998714558]","[0, 0.9395290140025708, 0.030235492998714558]",23.33731561338769,0.07422586852171165,0.07422586852171165,15.887850467289722,13.908657368243404,17.1581426317566,0.7736869675031433,15.5334,32.269503546099315,14.904075957609972,14.978301826131684,15.5334,14.612,2005-03-29,14.667
20,al,"[0.9317757009345791, 0, 0]","[0.673215156409049, 0.32678484359095095, 0]","[0, 0.8838174273858922, 0]","[0.1664480107441886, 0.6671039785116228, 0]","[0.1664480107441886, 0.6671039785116228, 0]",16.339242179547547,-0.05889263139932055,-0.05889263139932055,3.4112149532710485,13.880587864733052,17.05951213526695,0.756886731079499,15.47005,37.095435684647306,14.776240882428125,14.717348251028804,15.508,14.732000000000001,2005-03-30,14.4
21,kuvvetli al,"[1.0, 0, 0]","[0.8442638393252672, 0.15573616067473284, 0]","[0.08231458842705593, 0.5670741646291776, 0]","[0.3449793857009175, 0.31004122859816496, 0]","[0.3449793857009175, 0.31004122859816496, 0]",7.786808033736642,-0.12206059845120446,-0.12206059845120446,0.0,13.883964575378526,17.082135424621473,0.7614692498197495,15.48305,29.17685411572944,14.573365896805115,14.45130529835391,15.431809523809529,14.8,2005-03-31,14.133
22,kuvvetli al,"[1.0, 0, 0]","[0.9475825791687597, 0.0524174208312404, 0]","[0.40530791033238706, 0.4378768358670452, 0]","[0.4279788240038191, 0.1440423519923618, 0]","[0.4279788240038191, 0.1440423519923618, 0]",2.6208710415620198,-0.1514274578355188,-0.1514274578355188,0.0,13.712430431002979,17.053669568997016,0.7955331280938188,15.383049999999995,25.94692089667613,14.335913697547454,14.184486239711935,15.43147619047619,14.720000000000002,2005-04-01,13.8
23,al,"[0.45031871016123026, 0.09936257967753946, 0]","[0.44421123399543183, 0.5557887660045682, 0]","[0.2643303450149393, 0.4942678619940243, 0]","[0.5213383280980318, 0, 0]","[0.5213383280980318, 0, 0]",27.789438300228408,-0.18445991546394852,-0.18445991546394852,27.484064491938486,13.5862311498453,16.993168850154692,0.8111756429308082,15.289699999999995,27.35669654985061,14.046940625340493,13.862480709876545,15.323523809523804,14.6266,2005-04-04,14.533
24,al,"[0.7997750281214852, 0, 0]","[0.6665730122328761, 0.3334269877671238, 0]","[0.35972732039852817, 0.45610907184058874, 0]","[0, 0.9098890525987555, 0.04505547370062222]","[0, 0.9098890525987555, 0.04505547370062222]",16.67134938835619,0.11060781007367736,0.11060781007367736,10.011248593925746,13.522095417218573,16.790604582781427,0.7782164679911568,15.156349999999998,26.40272679601472,14.309031464617679,14.419639274691356,15.218761904761903,14.4,2005-04-05,14.067
25,al,"[1.0, 0, 0]","[0.8917481631812927, 0.10825183681870723, 0]","[0, 0.9535714285714286, 0]","[0.1535326349703554, 0.6929347300592892, 0]","[0.1535326349703554, 0.6929347300592892, 0]",5.412591840935361,-0.05432291343494633,-0.05432291343494633,0.0,13.496728341270616,16.642571658729384,0.7490103136806593,15.06965,38.839285714285715,14.178524302323833,14.124201388888887,15.126666666666665,14.3066,2005-04-06,13.667
26,kuvvetli al,"[1.0, 0, 0]","[0.9662095832506875, 0, 0]","[0, 0.7349958437240235, 0]","[0.4551618429800003, 0.08967631403999946, 0]","[0.4551618429800003, 0.08967631403999946, 0]",-0.5428948404312085,-0.16104535299525935,-0.16104535299525935,0.0,13.350436839381606,16.562263160618393,0.7647205526754269,14.95635,33.37489609310059,13.902702374600198,13.741657021604938,15.021904761904766,14.1866,2005-04-07,13.333
27,al,"[0.4467134652201662, 0.1065730695596676, 0]","[0.39992363949535026, 0.6000763605046497, 0]","[0, 0.9988035892323037, 0]","[0.5537138172404027, 0, 0]","[0.5537138172404027, 0, 0]",30.003818025232487,-0.19591501030052605,-0.19591501030052605,27.66432673899169,13.235118043760949,16.450981956239048,0.7656818839233569,14.84305,40.029910269192406,13.595509917707934,13.399594907407408,14.894952380952379,14.04,2005-04-08,14.2
28,al,"[0.06381620931716554, 0.8723675813656689, 0]","[0, 0.9294931580479587, 0.07050684195204127]","[0, 0.9012853470437017, 0]","[0, 0.8829619741499545, 0.05851901292502274]","[0, 0.8829619741499545, 0.05851901292502274]",53.52534209760206,0.1436597894923608,0.1436597894923608,46.80918953414172,13.277143022221491,16.122256977778505,0.6774080846564312,14.699699999999998,37.53213367609254,13.921460452277186,14.065120241769547,14.771142857142856,13.88,2005-04-11,14.8
29,al,"[0.574345883854499, 0, 0]","[0.45935344461891847, 0.5406465553810815, 0]","[0, 0.6500689927064858, 0]","[0, 0.7712518171099559, 0.114374091445022]","[0, 0.7712518171099559, 0.114374091445022]",27.032327769054078,0.2807798197386546,0.2807798197386546,21.28270580727505,13.29811221167834,15.894587788321662,0.6182084706293619,14.59635,48.748275182337856,14.39518275742184,14.675962577160494,14.675904761904759,13.96,2005-04-12,14.0
30,al,"[0.489470325462668, 0.021059349074664054, 0]","[0.34123692090583435, 0.6587630790941656, 0]","[0, 0.6, 0.0]","[0.2005005760783422, 0.5989988478433156, 0]","[0.2005005760783422, 0.5989988478433156, 0]",32.938153954708284,-0.07094110929616804,-0.07094110929616804,25.5264837268666,13.335021522112148,15.757678477887854,0.5768230847085019,14.54635,50.0,14.18209401567477,14.111152906378601,14.60604761904762,14.0134,2005-04-13,14.133
31,al,"[0.9572431397574982, 0, 0]","[0.9709001019319016, 0.029099898068098415, 0]","[0, 0.8068965517241375, 0]","[0.07836637999376425, 0.8432672400124714, 0]","[0.07836637999376425, 0.8432672400124714, 0]",1.4549949034049208,-0.02772759079809539,-0.02772759079809539,2.137843012125086,13.368039269701207,15.564660730298796,0.5230051096660931,14.466350000000002,44.82758620689656,14.155621752320727,14.127894161522631,14.520333333333335,14.0,2005-04-14,13.4
32,kuvvetli al,"[1.0, 0, 0]","[0.8066694883975043, 0, 0]","[0, 0.8857142857142858, 0]","[0.6452202642225238, 0, 0]","[0.6452202642225238, 0, 0]",-3.106151013927826,-0.2282918193034397,-0.2282918193034397,0.0,13.395194785681115,15.397505214318885,0.4767405782470886,14.396349999999998,42.857142857142854,13.74817865057916,13.51988683127572,14.450476190476193,14.0932,2005-04-15,13.333
33,kuvvetli al,"[1.0, 0, 0]","[0.0, 0, 0]","[0, 0.8893073731248003, 0]","[0.4569605762890438, 0.08607884742191245, 0]","[0.4569605762890438, 0.08607884742191245, 0]",-42.44187323062202,-0.16168178077400874,-0.16168178077400874,0.0,13.192585056238244,15.373414943761752,0.5192452113151206,14.282999999999998,37.23268432812001,13.524307809580595,13.362626028806586,14.348904761904759,14.1066,2005-04-18,12.267
34,kuvvetli al,"[1.0, 0, 0]","[0.0, 0, 0]","[0, 0.9553333333333334, 0]","[1.0, 0, 0]","[1.0, 0, 0]",-58.81598342810097,-0.3983294548624219,-0.3983294548624219,0.0,12.804955495934625,15.647644504065372,0.6768307162216062,14.2263,38.88333333333333,12.846347716179295,12.448018261316873,14.237761904761904,13.9332,2005-04-19,11.133
35,kuvvetli al,"[1.0, 0, 0]","[0.5745860870266124, 0, 0]","[0, 0.7725547874687453, 0]","[1.0, 0, 0]","[1.0, 0, 0]",-25.021137655526356,-0.5718143842888637,-0.5718143842888637,0.0,12.129111004368019,16.110188995631983,0.9478757122057055,14.119650000000002,34.31386968671863,11.92248375157281,11.350669367283947,14.133,13.4266,2005-04-20,11.133
36,kuvvetli al,"[1.0, 0, 0]","[0.6561621346984521, 0, 0]","[0, 0.617323245499608, 0]","[0.5753931800576295, 0, 0]","[0.5753931800576295, 0, 0]",-20.223162187529454,-0.3290180969786647,-0.3290180969786647,0.0,11.615317618446,16.304582381554,1.1164916102638094,13.95995,30.433081137490202,11.496781728665905,11.16776363168724,13.977428571428574,12.8532,2005-04-21,10.667
37,kuvvetli al,"[0.8588069184609952, 0, 0]","[0.9957466500939944, 0.004253349906005542, 0]","[0, 0.6726033001500065, 0]","[0.5252156117086304, 0, 0]","[0.5252156117086304, 0, 0]",0.21266749530027712,-0.3003258416280694,-0.3003258416280694,7.059654076950237,11.05542589437361,16.497774105626387,1.2957971931554235,13.776599999999998,31.815082503750162,11.049350404385269,10.7490245627572,13.825333333333333,12.253199999999998,2005-04-22,11.067
38,kuvvetli al,"[1.0, 0, 0]","[0.9891176563698683, 0, 0]","[0.735635437305406, 0.3057458250778376, 0]","[0.08095653587522826, 0.8380869282495435, 0]","[0.08095653587522826, 0.8380869282495435, 0]",-0.6400557426087276,-0.04629211171565295,-0.04629211171565295,0.0,10.703817699903583,16.456082300096416,1.3695868095697217,13.57995,22.64364562694594,11.058867343197134,11.012575231481481,13.628523809523804,11.7066,2005-04-25,10.667
39,al,"[1.0, 0, 0]","[0.9425191837806801, 0.05748081621931993, 0]","[0.14285714285714307, 0.5428571428571428, 0]","[0.21735213072873477, 0.5652957385425305, 0]","[0.21735213072873477, 0.5652957385425305, 0]",2.8740408109659965,-0.12428507480652408,-0.12428507480652408,0.0,10.358966267820357,16.414333732179646,1.4417541581807831,13.38665,28.57142857142857,10.847566324806523,10.72328125,13.460285714285714,11.2534,2005-04-26,10.533
40,al,"[1.0, 0, 0]","[0.8313033281868453, 0.16869667181315473, 0]","[0.14285714285714307, 0.5428571428571428, 0]","[0.20011175603524495, 0.5997764879295101, 0]","[0.20011175603524495, 0.5997764879295101, 0]",8.434833590657737,-0.11442678056625688,-0.11442678056625688,0.0,9.997872678253847,16.342127321746155,1.5105368198791205,13.170000000000002,28.57142857142857,10.67794722809712,10.563520447530863,13.257142857142856,10.9334,2005-04-27,10.533
41,al,"[1.0, 0, 0]","[0.8211936791653262, 0.1788063208346739, 0]","[0.0588235294117645, 0.5764705882352942, 0]","[0.10999331887046478, 0.7800133622590704, 0]","[0.10999331887046478, 0.7800133622590704, 0]",8.940316041733695,-0.06289576190580347,-0.06289576190580347,0.0,9.679908921368511,16.24669107863149,1.5635195612530894,12.9633,29.411764705882355,10.599789409025144,10.53689364711934,13.044428571428574,10.8134,2005-04-28,10.267
42,kuvvetli al,"[0.9519248147478767, 0, 0]","[0.6949414609396889, 0.30505853906031105, 0]","[1, 0.16386313837856106, 0]","[0.1915044848313412, 0.6169910303373176, 0]","[0.1915044848313412, 0.6169910303373176, 0]",15.252926953015551,-0.1095050190823894,-0.1095050190823894,2.403759262606165,9.359662755380302,16.180237244619693,1.6239463069617597,12.769949999999998,19.096578459464027,10.420344139452762,10.310839120370373,12.847571428571431,10.6934,2005-04-29,10.4
43,kuvvetli al,"[0.8274074074074084, 0, 0]","[0.5267957085149986, 0.47320429148500137, 0]","[1, 0, 0]","[0.04445573376605857, 0.9110885324678829, 0]","[0.04445573376605857, 0.9110885324678829, 0]",23.66021457425007,-0.025420428031548425,-0.025420428031548425,8.629629629629585,9.076906227984233,16.076393772015766,1.666544653340842,12.57665,9.519557063761383,10.409374260336076,10.383953832304528,12.650761904761904,10.613400000000002,2005-05-02,10.733
44,kuvvetli al,"[0.9014814814814821, 0, 0]","[0.5482037989214521, 0.45179620107854795, 0]","[1, 0, 0]","[0, 0.3603233380060236, 0.31983833099698816]","[0, 0.3603233380060236, 0.31983833099698816]",22.589810053927398,0.0898041489228465,0.0898041489228465,4.925925925925895,8.98885172190295,15.824448278097048,1.6275229895700234,12.40665,13.503649635036464,10.583878335645052,10.673682484567898,12.473,10.48,2005-05-03,10.533
45,kuvvetli al,"[0.925925925925926, 0, 0]","[0.5182091577625327, 0.48179084223746727, 0]","[1, 0.0749805144193283, 0]","[0.0019685617703773493, 0.9960628764592453, 0]","[0.0019685617703773493, 0.9960628764592453, 0]",24.089542111873364,-0.0011256519366629194,-0.0011256519366629194,3.703703703703692,8.840310593814188,15.592989406185813,1.6077806696122914,12.21665,16.874512860483208,10.5564439389737,10.555318287037037,12.32695238095238,10.493199999999998,2005-05-04,10.467
46,kuvvetli al,"[1.0, 0, 0]","[0.6681018178170219, 0.33189818218297806, 0]","[1, 0.15320721896064213, 0]","[0.048308409186593085, 0.9033831816268139, 0]","[0.048308409186593085, 0.9033831816268139, 0]",16.594909109148904,-0.027623443255006208,-0.027623443255006208,0.0,8.687242463117544,15.392657536882455,1.5965273985154549,12.03995,18.83018047401605,10.508214364036899,10.480590920781893,12.13647619047619,10.4932,2005-05-05,9.8
47,kuvvetli al,"[1.0, 0, 0]","[0.610434826400907, 0.38956517359909304, 0]","[1, 0.1533710308829906, 0]","[0.37425175487253964, 0.2514964902549207, 0]","[0.37425175487253964, 0.2514964902549207, 0]",19.478258679954653,-0.21400253678146802,-0.21400253678146802,0.0,8.472624745863895,15.287275254136107,1.6225358353029078,11.87995,18.834275772074765,10.126334069703278,9.91233153292181,11.96504761904762,10.48,2005-05-06,9.8
48,al,"[0.4615384615384622, 0.07692307692307565, 0]","[0.15329721715283695, 0.846702782847163, 0]","[0.9376041914741634, 0.22495832341033462, 0]","[0.23217715803238725, 0.5356456839352255, 0]","[0.23217715803238725, 0.5356456839352255, 0]",42.33513914235815,-0.13276223866622772,-0.13276223866622772,26.92307692307689,8.42013537804726,14.986464621952743,1.5634117247394017,11.703300000000002,20.623958085258366,9.95036962035347,9.817607381687242,11.780904761904766,10.386599999999998,2005-05-09,11.2
49,kuvvetli al,"[0.4615384615384622, 0.07692307692307565, 0]","[0.09957761965448157, 0.9004223803455185, 0]","[0.17455138662316613, 0.5301794453507336, 0]","[0, 0, 0]","[0, 0, 0]",45.02111901727592,0.34426107998236866,0.34426107998236866,26.92307692307689,8.638283208244912,14.328316791755087,1.3547699008357568,11.483300000000002,28.25448613376834,10.624189923104053,10.96845100308642,11.61266666666667,10.2666,2005-05-10,11.2
50,al,"[0.3334615384615388, 0.3330769230769224, 0]","[0, 0.9086136030474689, 0.09138639695253119]","[0, 0.569988801791713, 0.07502799552071764]","[0, 0, 0.6553280955268055]","[0, 0, 0.6553280955268055]",54.56931984762656,0.2256039579088469,0.2256039579088469,33.32692307692306,8.789796812875663,13.816803187124341,1.1969062795830188,11.303300000000002,50.750279955207176,10.934675748881276,11.160279706790122,11.469809523809525,10.36,2005-05-11,11.533
51,sat,"[0.25653846153846216, 0.4869230769230757, 0]","[0, 0.7228059386043505, 0.2771940613956495]","[0, 0.33343335833958465, 0.6664166041510384]","[0, 0, 0.6171381902962079]","[0, 0, 0.6171381902962079]",63.859703069782476,0.21245665988973705,0.21245665988973705,37.17307692307689,9.108061164320748,13.218538835679256,0.9786851598472632,11.1633,56.664166041510384,11.25730157056294,11.469758230452676,11.298380952380953,10.4934,2005-05-12,11.733
52,kuvvetli sat,"[0.17961538461538495, 0.6407692307692301, 0]","[0, 0.48101680575153893, 0.5189831942484611]","[0, 0.362970498474059, 0.5925737538148524]","[0, 0, 0.5062161137838084]","[0, 0, 0.5062161137838084]",75.94915971242305,0.1742705060356915,0.1742705060356915,41.01923076923075,9.299717853273927,12.76688214672607,0.8255153079647951,11.0333,55.925737538148525,11.51380562565155,11.688076131687241,11.18090476190476,10.7066,2005-05-13,11.933
53,kuvvetli sat,"[0.12000000000000015, 0.7599999999999997, 0]","[0, 0.23594940374078022, 0.7640505962592198]","[0, 0.02872454448017095, 1]","[0, 0.12108968381890724, 0.43945515809054636]","[0, 0.12108968381890724, 0.43945515809054636]",88.20252981296099,0.15128730732807405,0.15128730732807405,43.99999999999999,9.57563002022244,12.324269979777556,0.6544380856083611,10.949949999999998,64.28188638799573,11.739841807898262,11.891129115226336,11.066619047619048,11.0932,2005-05-16,12.0
54,sat,"[0.2, 0.6, 0]","[0, 0.3010154734319823, 0.6989845265680177]","[0, 0, 1]","[0, 0.4159584220085795, 0.29202078899571027]","[0, 0.4159584220085795, 0.29202078899571027]",84.94922632840088,0.1005313921969666,0.1005313921969666,40.0,9.563683380311847,12.196216619688144,0.6267936284229272,10.879949999999996,68.43075302790946,11.880123185992336,11.980654578189304,10.996761904761904,11.5198,2005-05-17,11.8
55,sat,"[0.2532000000000005, 0.493599999999999, 0]","[0, 0.4213264828136778, 0.5786735171863222]","[0, 0, 1]","[0.0140092405413677, 0.9719815189172646, 0]","[0.0140092405413677, 0.9719815189172646, 0]",78.93367585931611,-0.008010685254516758,-0.008010685254516758,37.339999999999975,9.48343665101562,12.249763348984375,0.6586492138020852,10.866599999999998,68.97800776196641,11.83691950727098,11.828908822016466,10.933285714285713,11.679799999999998,2005-05-18,11.667
56,al,"[0.3868000000000002, 0.22639999999999957, 0]","[0, 0.6963416783964479, 0.3036583216035521]","[0, 0, 1]","[0.09189590608005874, 0.8162081878398825, 0]","[0.09189590608005874, 0.8162081878398825, 0]",65.1829160801776,-0.05254740095383603,-0.05254740095383603,30.65999999999999,9.473840556619164,12.326059443380835,0.6790997349432554,10.89995,70.17636220057912,11.745296243546429,11.692748842592593,10.911047619047618,11.7998,2005-05-19,11.333
57,al,"[0.30680000000000063, 0.38639999999999874, 0]","[0, 0.5766428368662233, 0.42335716313377675]","[0, 0, 1]","[0.22958305939195828, 0.5408338812160834, 0]","[0.22958305939195828, 0.5408338812160834, 0]",71.16785815668884,-0.13127889574936624,-0.13127889574936624,34.65999999999997,9.494407787510491,12.358892212489504,0.68202010118548,10.92665,66.67544090550146,11.52297964163414,11.391700745884776,10.936476190476194,11.8266,2005-05-20,11.533
58,al,"[0.6532000000000003, 0, 0]","[0.20108708924236807, 0.7989129107576319, 0]","[0, 0.2842105263157882, 0.7894736842105295]","[0.03534622476478803, 0.9293075504704239, 0]","[0.03534622476478803, 0.9293075504704239, 0]",39.9456455378816,-0.02021147975081305,-0.02021147975081305,17.339999999999982,9.503118529099794,12.416781470900204,0.6937292718572415,10.95995,57.894736842105296,11.528382776047106,11.508171296296293,10.946,11.7466,2005-05-23,10.667
59,al,"[0.5200000000000002, 0, 0]","[0, 0.9885024449741945, 0.011497555025805468]","[0, 0.07368421052631532, 1]","[0.45119967350551715, 0.09760065298896571, 0]","[0.45119967350551715, 0.09760065298896571, 0]",50.57487775129027,-0.2580024634968936,-0.2580024634968936,23.999999999999986,9.526418529099793,12.440081470900207,0.6937292718572416,10.98325,63.15789473684212,11.063911671315825,10.80590920781893,10.987238095238094,11.6666,2005-05-24,11.0
60,al,"[0.3868000000000002, 0.22639999999999957, 0]","[0, 0.757073447001565, 0.24292655299843502]","[0, 0.5130434782608697, 0.2173913043478258]","[0.11028497614343184, 0.7794300477131363, 0]","[0.11028497614343184, 0.7794300477131363, 0]",62.14632764992175,-0.0630625357297685,-0.0630625357297685,30.65999999999999,9.543514426909908,12.422985573090088,0.6855883681381384,10.983249999999998,52.17391304347826,11.029449495606313,10.966386959876543,10.968190476190477,11.4,2005-05-25,11.333
61,al,"[0.33319999999999994, 0.3336000000000001, 0]","[0, 0.6775036022550779, 0.3224963977449221]","[0, 0.03741209563994403, 1]","[0, 0.5496510032671871, 0.22517449836640646]","[0, 0.5496510032671871, 0.22517449836640646]",66.1248198872461,0.07751881599210719,0.07751881599210719,33.34,9.578987154649226,12.43421284535077,0.6798156406432243,11.0066,64.0646976090014,11.193128689151926,11.270647505144035,10.984047619047617,11.24,2005-05-26,11.467
62,al,"[0.2800000000000004, 0.43999999999999917, 0]","[0, 0.6007551893798723, 0.39924481062012773]","[0, 0, 1]","[0, 0.4640366514430712, 0.2679816742784644]","[0, 0.4640366514430712, 0.2679816742784644]",69.96224053100639,0.0922556606025875,0.0922556606025875,35.99999999999998,9.660483047996461,12.432716952003537,0.660055691430256,11.0466,66.66666666666666,11.34080439598177,11.433060056584358,11.022142857142857,11.1732,2005-05-27,11.6
63,al,"[0, 0.9690745441957074, 0.015462727902146298]","[0, 0.34231025601494364, 0.6576897439850563]","[0, 0.43978397839783895, 0.4005400540054026]","[0, 0.4749683377313193, 0.26251583113434035]","[0, 0.4749683377313193, 0.26251583113434035]",82.88448719925282,0.09037398353877713,0.09037398353877713,50.773136395107315,9.748208740031837,12.464991259968164,0.6468529809372205,11.1066,54.005400540054026,11.480566731481796,11.570940715020573,11.066619047619048,11.2,2005-05-31,12.0
64,sat,"[0.26148165243480237, 0.47703669513039526, 0]","[0, 0.8326083352910351, 0.16739166470896494]","[0, 0.3691863819965374, 0.5770340450086564]","[0, 0.03158575352486587, 0.4842071232375671]","[0, 0.03158575352486587, 0.4842071232375671]",58.369583235448246,0.1666936671809207,0.1666936671809207,36.92591737825988,9.772265339395467,12.560934660604527,0.6639688860021583,11.1666,55.770340450086564,11.760653297839653,11.927346965020574,11.130095238095238,11.2134,2005-06-01,11.4
65,al,"[0.37055555555555597, 0.258888888888888, 0]","[0.21954686650406643, 0.7804531334959336, 0]","[0, 0.33563543730540574, 0.6609114067364856]","[0.138980523335154, 0.722038953329692, 0]","[0.138980523335154, 0.722038953329692, 0]",39.02265667479668,-0.07947106237903513,-0.07947106237903513,31.4722222222222,9.877391410900305,12.582508589099698,0.6440755186189041,11.22995,56.60911406736486,11.566183382337881,11.486712319958846,11.206285714285713,11.48,2005-06-02,10.933
66,al,"[0.05632606849702796, 0.887347863005944, 0]","[0, 0.8515644365441207, 0.14843556345587927]","[0, 0.7693363844393581, 0]","[0.35097072888265257, 0.2980585422346948, 0]","[0.35097072888265257, 0.2980585422346948, 0]",57.42177817279397,-0.2006901112394477,-0.2006901112394477,47.1836965751486,9.968356659669213,12.578243340330793,0.6214015906337099,11.2733,45.766590389016045,11.224760970292943,11.024070859053495,11.238047619047618,11.56,2005-06-03,11.467
67,al,"[0, 0.5143899473044198, 0.2428050263477901]","[0, 0.9661668944538022, 0.033833105546197825]","[0, 0.9238095238095237, 0]","[0, 0.787547674338706, 0.10622616283064701]","[0, 0.787547674338706, 0.10622616283064701]",51.69165527730989,0.036569533538461485,0.036569533538461485,62.140251317389506,10.220730687610198,12.372469312389805,0.5123187201856199,11.2966,38.095238095238095,11.355380054938905,11.391949588477368,11.257095238095236,11.48,2005-06-06,11.333
68,al,"[0, 0.21272727272727252, 0.39363636363636373]","[0.06323026745270312, 0.9367697325472969, 0]","[0, 0.8284122562674091, 0]","[0.0030264858322122815, 0.9939470283355755, 0]","[0.0030264858322122815, 0.9939470283355755, 0]",46.83848662736486,-0.0017305881327054347,-0.0017305881327054347,69.68181818181819,10.6374258594036,12.122474140596399,0.35358292409352343,11.37995,44.28969359331477,11.343312378256162,11.341581790123456,11.304714285714288,11.48,2005-06-07,11.333
69,al,"[0.09090909090909065, 0.8181818181818187, 0]","[0.8940162057527914, 0.10598379424720854, 0]","[0, 0.802999347967833, 0]","[0.008057670707111575, 0.9838846585857769, 0]","[0.008057670707111575, 0.9838846585857769, 0]",5.299189712360427,-0.004607492014189418,-0.004607492014189418,45.45454545454547,10.72216141177875,12.191038588221247,0.34973266105773754,11.456599999999998,44.925016300804174,11.337751782137644,11.333144290123455,11.377714285714285,11.4266,2005-06-08,10.8
70,al,"[0.029999999999999572, 0.9400000000000008, 0]","[0.7550727156566467, 0.24492728434335326, 0]","[0, 0.7495076096687557, 0]","[0.28007674591434106, 0.4398465081713178, 0]","[0.28007674591434106, 0.4398465081713178, 0]",12.246364217167663,-0.16015191201863746,-0.16015191201863746,48.50000000000002,10.673590954405336,12.252909045594661,0.37602811694983934,11.46325,46.262309758281106,11.047787585886953,10.887635673868315,11.450714285714286,11.2932,2005-06-09,10.867
71,al,"[0.09090909090909065, 0.8181818181818187, 0]","[0.7723597115044781, 0.22764028849552193, 0]","[0, 0.8284122562674091, 0]","[0.24629789705916239, 0.5074042058816752, 0]","[0.24629789705916239, 0.5074042058816752, 0]",11.382014424776097,-0.08103646538025266,-0.08103646538025266,45.45454545454547,10.610412669908023,12.276087330091979,0.3965892048057043,11.44325,44.28969359331477,10.950304083693009,10.869267618312756,11.431666666666667,11.1732,2005-06-10,10.8
